"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: alphalength","Param: expression","Param: numberOfDecisionTableRules","Param: numberOfDecisions","Param: numberOfDecisionsWithBKM","Param: numberOfDecisionsWithContext","Param: numberOfElements","Param: param","Param: resourceName","Param: sparseness","Param: useAlphaNetworkCompiled","Param: useExecModelCompiler"
"org.drools.benchmarks.dmn.feel.functions.list.FEELInsertBeforeFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.362435,0.003830,"us/op",,"insert before( [1, 2, 3], 3, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELInsertBeforeFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.412087,0.010162,"us/op",,"insert before( [1, 2, 3], -3, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELInsertBeforeFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,55.156387,1.474700,"us/op",,"insert before( [1, 2, 3], 3, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELInsertBeforeFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,52.807886,0.475480,"us/op",,"insert before( [1, 2, 3], -3, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELListContainsFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.631074,0.009698,"us/op",,"count( 1, 2, 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELListContainsFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.724713,0.005637,"us/op",,"count([ 1, 2, 3 ])",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELListContainsFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.452104,0.009705,"us/op",,"count( 1, 2, 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELListContainsFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.432530,0.008777,"us/op",,"count([ 1, 2, 3 ])",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELListContainsFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,48.283787,0.521268,"us/op",,"count( 1, 2, 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELListContainsFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,47.839158,0.524086,"us/op",,"count([ 1, 2, 3 ])",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELRemoveFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.552921,0.012439,"us/op",,"remove( [1, 2, 3], 1 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELRemoveFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.537673,0.004190,"us/op",,"remove( [1, 2, 3], -3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELRemoveFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.292796,0.004075,"us/op",,"remove( [1, 2, 3], 1 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELRemoveFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.297688,0.002969,"us/op",,"remove( [1, 2, 3], -3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELRemoveFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,50.123791,0.464450,"us/op",,"remove( [1, 2, 3], 1 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELRemoveFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,51.014362,0.553156,"us/op",,"remove( [1, 2, 3], -3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELReverseFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.489490,0.012565,"us/op",,"reverse( [1, 2, 3] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELReverseFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.265598,0.003984,"us/op",,"reverse( [1, 2, 3] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELReverseFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,48.756243,0.392865,"us/op",,"reverse( [1, 2, 3] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.872719,0.014952,"us/op",,"sort( [3, 1, 4, 5, 2] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,2.122660,0.029194,"us/op",,"sort( [3, 1, 4, 5, 2], function(x,y) x < y )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,7.480449,0.102938,"us/op",,"sort( precedes : function(x,y) x < y, list : [3, 1, 4, 5, 2] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.556514,0.011193,"us/op",,"sort( [3, 1, 4, 5, 2] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,1.424240,0.028574,"us/op",,"sort( [3, 1, 4, 5, 2], function(x,y) x < y )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,6.448048,0.089416,"us/op",,"sort( precedes : function(x,y) x < y, list : [3, 1, 4, 5, 2] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,53.790868,0.920474,"us/op",,"sort( [3, 1, 4, 5, 2] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,63.654181,0.937906,"us/op",,"sort( [3, 1, 4, 5, 2], function(x,y) x < y )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSortFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,72.540131,0.591571,"us/op",,"sort( precedes : function(x,y) x < y, list : [3, 1, 4, 5, 2] )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSublistFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.757457,0.013220,"us/op",,"sublist( [1, 2, 3, 4, 5 ], 3, 2 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSublistFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.743768,0.005964,"us/op",,"sublist( [1, 2, 3, 4, 5 ], -5, 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSublistFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.448727,0.006476,"us/op",,"sublist( [1, 2, 3, 4, 5 ], 3, 2 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSublistFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.471818,0.005532,"us/op",,"sublist( [1, 2, 3, 4, 5 ], -5, 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSublistFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,55.745532,0.550037,"us/op",,"sublist( [1, 2, 3, 4, 5 ], 3, 2 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELSublistFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,55.529622,0.620566,"us/op",,"sublist( [1, 2, 3, 4, 5 ], -5, 3 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELUnionFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.902494,0.013245,"us/op",,"union( [1, 2, 1], [2, 3], 2, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELUnionFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.528537,0.003676,"us/op",,"union( [1, 2, 1], [2, 3], 2, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.list.FEELUnionFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,58.222222,0.738007,"us/op",,"union( [1, 2, 1], [2, 3], 2, 4 )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELContainsFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.373130,0.005052,"us/op",,"contains(""foobar"", ""ob"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELContainsFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.393158,0.003779,"us/op",,"contains(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELContainsFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.264097,0.004553,"us/op",,"contains(""foobar"", ""ob"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELContainsFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.260687,0.002544,"us/op",,"contains(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELContainsFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.055319,0.397456,"us/op",,"contains(""foobar"", ""ob"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELContainsFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,43.814741,0.498948,"us/op",,"contains(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELEndsWithFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.364984,0.003166,"us/op",,"ends with(""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELEndsWithFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.371437,0.002207,"us/op",,"ends with(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELEndsWithFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.282169,0.001667,"us/op",,"ends with(""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELEndsWithFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.279748,0.001967,"us/op",,"ends with(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELEndsWithFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,43.675082,0.266110,"us/op",,"ends with(""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELEndsWithFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.074024,1.480530,"us/op",,"ends with(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELLowerCaseFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.388916,0.007899,"us/op",,"lower case(""aBc4"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELLowerCaseFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.291663,0.004068,"us/op",,"lower case(""aBc4"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELLowerCaseFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.158495,0.318209,"us/op",,"lower case(""aBc4"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELMatchesFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.729033,0.014176,"us/op",,"matches(""banana"", ""[a-z]{3}"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELMatchesFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.815822,0.009523,"us/op",,"matches(""two \n lines"", ""two.*lines"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELMatchesFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.585273,0.012318,"us/op",,"matches(""banana"", ""[a-z]{3}"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELMatchesFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.691756,0.010028,"us/op",,"matches(""two \n lines"", ""two.*lines"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELMatchesFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,45.570546,0.416777,"us/op",,"matches(""banana"", ""[a-z]{3}"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELMatchesFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.597908,0.533975,"us/op",,"matches(""two \n lines"", ""two.*lines"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELReplaceFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.855866,0.007954,"us/op",,"replace(""banana"",""a"",""o"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELReplaceFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.870123,0.004410,"us/op",,"replace(""banana"",""(an)+"", ""**"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELReplaceFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.703616,0.010467,"us/op",,"replace(""banana"",""a"",""o"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELReplaceFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.732720,0.006323,"us/op",,"replace(""banana"",""(an)+"", ""**"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELReplaceFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,47.689328,0.557687,"us/op",,"replace(""banana"",""a"",""o"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELReplaceFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.364589,0.452013,"us/op",,"replace(""banana"",""(an)+"", ""**"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStartsWithFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.382401,0.006688,"us/op",,"starts with(""foobar"", ""fo"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStartsWithFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.389460,0.003943,"us/op",,"starts with(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStartsWithFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.288834,0.001799,"us/op",,"starts with(""foobar"", ""fo"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStartsWithFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.308827,0.019284,"us/op",,"starts with(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStartsWithFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.730110,0.584345,"us/op",,"starts with(""foobar"", ""fo"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStartsWithFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.351188,0.601040,"us/op",,"starts with(""foobar"", ""of"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.623224,0.006720,"us/op",,string(1.1),,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.728861,0.018552,"us/op",,"string(date(""2016-08-14""))",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.497162,0.011860,"us/op",,string(1.1),,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.543339,0.011840,"us/op",,"string(date(""2016-08-14""))",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,43.260180,0.345432,"us/op",,string(1.1),,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,53.246056,0.362559,"us/op",,"string(date(""2016-08-14""))",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringLengthFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.367444,0.004360,"us/op",,"string length(""foobar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringLengthFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.273427,0.004311,"us/op",,"string length(""foobar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELStringLengthFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.633096,0.898329,"us/op",,"string length(""foobar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringAfterFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.404614,0.004009,"us/op",,"substring after( ""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringAfterFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.300871,0.003388,"us/op",,"substring after( ""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringAfterFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,45.128341,0.440201,"us/op",,"substring after( ""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringBeforeFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.406722,0.005526,"us/op",,"substring before( ""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringBeforeFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.307231,0.003469,"us/op",,"substring before( ""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringBeforeFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,44.714926,0.594744,"us/op",,"substring before( ""foobar"", ""bar"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.694525,0.009310,"us/op",,"substring(""foobar"", 3)",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.764532,0.004193,"us/op",,"substring(""foobar"", 3, 3)",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.540611,0.007357,"us/op",,"substring(""foobar"", 3)",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.622439,0.006958,"us/op",,"substring(""foobar"", 3, 3)",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,46.390790,0.349169,"us/op",,"substring(""foobar"", 3)",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELSubstringFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,47.123108,1.004325,"us/op",,"substring(""foobar"", 3, 3)",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELUpperCaseFunctionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.365794,0.004493,"us/op",,"upper case(""aBc4"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELUpperCaseFunctionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.274233,0.003719,"us/op",,"upper case(""aBc4"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.functions.string.FEELUpperCaseFunctionBenchmark.evaluateExpressionBenchmark","avgt",1,100,42.249958,0.416354,"us/op",,"upper case(""aBc4"")",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.138530,0.002291,"us/op",,"[ 1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.137694,0.001534,"us/op",,"[""a"", ""b"", 15]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.052722,0.001296,"us/op",,"[ 1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.052625,0.001135,"us/op",,"[""a"", ""b"", 15]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListBenchmark.evaluateExpressionBenchmark","avgt",1,100,11.051362,0.124161,"us/op",,"[ 1, 2, 3]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListBenchmark.evaluateExpressionBenchmark","avgt",1,100,10.562898,0.132712,"us/op",,"[""a"", ""b"", 15]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListFilteringBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.138753,0.000422,"us/op",,"[ 1, 2, 3][1]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListFilteringBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,71.174687,0.937459,"us/op",,"[""a"", ""b"", ""c""][item = ""a""]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListFilteringBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.052086,0.000511,"us/op",,"[ 1, 2, 3][1]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListFilteringBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,33.482684,0.379468,"us/op",,"[""a"", ""b"", ""c""][item = ""a""]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListFilteringBenchmark.evaluateExpressionBenchmark","avgt",1,100,16.135721,0.240114,"us/op",,"[ 1, 2, 3][1]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListFilteringBenchmark.evaluateExpressionBenchmark","avgt",1,100,129.109632,1.800288,"us/op",,"[""a"", ""b"", ""c""][item = ""a""]",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListSelectionBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.420205,0.006911,"us/op",,"[ {x:1, y:2}, {x:2, y:3} ].y",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListSelectionBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.268603,0.008935,"us/op",,"[ {x:1, y:2}, {x:2, y:3} ].y",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.lists.FEELListSelectionBenchmark.evaluateExpressionBenchmark","avgt",1,100,69.937437,0.333238,"us/op",,"[ {x:1, y:2}, {x:2, y:3} ].y",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.110504,0.003329,"us/op",,"date(""2016-07-29"") + duration( ""P3D"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.107886,0.001815,"us/op",,"date(""2016-07-29"") - duration( ""P3D"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.086567,0.001801,"us/op",,"time(""22:57:00"") + duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.091246,0.001303,"us/op",,"time(""22:57:00"") - duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.084753,0.001930,"us/op",,"date and time(""2016-07-29T05:48:23Z"") + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledButInterpretedExpression","avgt",1,100,0.097802,0.002502,"us/op",,"date and time(""2016-07-29T05:48:23Z"") - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.091550,0.001302,"us/op",,"date(""2016-07-29"") + duration( ""P3D"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.097845,0.001543,"us/op",,"date(""2016-07-29"") - duration( ""P3D"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.078561,0.001435,"us/op",,"time(""22:57:00"") + duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.079561,0.001598,"us/op",,"time(""22:57:00"") - duration( ""PT1H1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.076194,0.002277,"us/op",,"date and time(""2016-07-29T05:48:23Z"") + duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateCompiledJavaExpressionBenchmark","avgt",1,100,0.087587,0.002132,"us/op",,"date and time(""2016-07-29T05:48:23Z"") - duration( ""P1Y1M"" )",,,,,,,,,,
"org.drools.benchmarks.dmn.feel.mathoperations.FEELDateTimeMathOperationsBenchmark.evaluateExpressionBenchmark","avgt",1,100,54.911432,0.819571,"us/op",,"date(""2016-07-29"") + duration( ""P3D"" )",,,,,,,,,,
